"linkset","provider_code","wk_start","wk","hcai_group","n","ecds_last_update","sus_last_update"
"SGSS:ECDS","RR8",2020-06-11,24,"CO",5,2020-06-11,NA
"SGSS:ECDS","RRK",2020-02-27,9,"CO",8,2020-03-02,NA
"SGSS:ECDS","RRK",2020-03-05,10,"Unlinked",6,2020-03-31,NA
"SGSS:ECDS","RRK",2020-03-05,10,"CO",8,2020-03-11,NA
"SGSS:ECDS","RRK",2020-03-12,11,"Unlinked",6,2020-06-09,NA
"SGSS:ECDS","RRK",2020-03-12,11,"CO.CA",6,2020-03-17,NA
"SGSS:ECDS","RRK",2020-03-12,11,"CO.HA",1,2020-03-15,NA
"SGSS:ECDS","RRK",2020-03-12,11,"CO",8,2020-03-18,NA
"SGSS:ECDS","RRK",2020-03-19,12,"Unlinked",2,2020-05-13,NA
"SGSS:ECDS","RRK",2020-03-19,12,"CO.CA",2,2020-04-01,NA
"SGSS:ECDS","RRK",2020-03-19,12,"CO.HA",16,2020-03-23,NA
"SGSS:ECDS","RRK",2020-03-19,12,"CO",4,2020-03-21,NA
"SGSS:ECDS","RRK",2020-03-26,13,"Unlinked",56,2020-05-20,NA
"SGSS:ECDS","RRK",2020-03-26,13,"CO.CA",3,2020-04-01,NA
"SGSS:ECDS","RRK",2020-03-26,13,"CO.HA",12,2020-03-16,NA
"SGSS:ECDS","RRK",2020-03-26,13,"CO",52,2020-04-01,NA
"SGSS:ECDS","RRK",2020-04-02,14,"Unlinked",8,2020-06-13,NA
"SGSS:ECDS","RRK",2020-04-02,14,"CO.CA",13,2020-04-18,NA
"SGSS:ECDS","RRK",2020-04-02,14,"CO.HA",13,2020-04-05,NA
"SGSS:ECDS","RRK",2020-04-02,14,"CO",78,2020-04-08,NA
"SGSS:ECDS","RRK",2020-04-09,15,"Unlinked",10,2020-06-22,NA
"SGSS:ECDS","RRK",2020-04-09,15,"CO.CA",2,2020-04-20,NA
"SGSS:ECDS","RRK",2020-04-09,15,"CO.HA",9,2020-04-08,NA
"SGSS:ECDS","RRK",2020-04-09,15,"CO",14,2020-04-15,NA
"SGSS:ECDS","RRK",2020-04-16,16,"Unlinked",55,2020-06-04,NA
"SGSS:ECDS","RRK",2020-04-16,16,"CO.CA",7,2020-05-03,NA
"SGSS:ECDS","RRK",2020-04-16,16,"CO.HA",20,2020-04-15,NA
"SGSS:ECDS","RRK",2020-04-16,16,"CO",33,2020-04-22,NA
"SGSS:ECDS","RRK",2020-04-23,17,"Unlinked",23,2020-06-16,NA
"SGSS:ECDS","RRK",2020-04-23,17,"CO.CA",1,2020-05-08,NA
"SGSS:ECDS","RRK",2020-04-23,17,"CO.HA",4,2020-05-05,NA
"SGSS:ECDS","RRK",2020-04-23,17,"CO",23,2020-04-29,NA
"SGSS:ECDS","RRK",2020-04-30,18,"Unlinked",1,2020-06-05,NA
"SGSS:ECDS","RRK",2020-04-30,18,"CO.CA",1,2020-05-15,NA
"SGSS:ECDS","RRK",2020-04-30,18,"CO.HA",8,2020-04-30,NA
"SGSS:ECDS","RRK",2020-04-30,18,"CO",15,2020-05-06,NA
"SGSS:ECDS","RRK",2020-05-07,19,"Unlinked",1,2020-06-17,NA
"SGSS:ECDS","RRK",2020-05-07,19,"CO.HA",11,2020-05-16,NA
"SGSS:ECDS","RRK",2020-05-07,19,"CO",3,2020-05-13,NA
"SGSS:ECDS","RRK",2020-05-14,20,"Unlinked",8,2020-06-15,NA
"SGSS:ECDS","RRK",2020-05-14,20,"CO.CA",10,2020-06-01,NA
"SGSS:ECDS","RRK",2020-05-14,20,"CO.HA",5,2020-05-11,NA
"SGSS:ECDS","RRK",2020-05-14,20,"CO",11,2020-05-20,NA
"SGSS:ECDS","RRK",2020-05-21,21,"Unlinked",0,2020-04-06,NA
"SGSS:ECDS","RRK",2020-05-21,21,"CO.CA",4,2020-05-30,NA
"SGSS:ECDS","RRK",2020-05-21,21,"CO.HA",19,2020-05-21,NA
"SGSS:ECDS","RRK",2020-05-21,21,"CO",15,2020-05-27,NA
"SGSS:ECDS","RRK",2020-05-28,22,"Unlinked",5,2020-03-17,NA
"SGSS:ECDS","RRK",2020-05-28,22,"CO.CA",2,2020-06-10,NA
"SGSS:ECDS","RRK",2020-05-28,22,"CO.HA",9,2020-06-10,NA
"SGSS:ECDS","RRK",2020-05-28,22,"CO",18,2020-06-03,NA
"SGSS:ECDS","RRK",2020-06-04,23,"Unlinked",1,2020-05-20,NA
"SGSS:ECDS","RRK",2020-06-04,23,"CO.CA",8,2020-06-17,NA
"SGSS:ECDS","RRK",2020-06-04,23,"CO.HA",6,2020-05-31,NA
"SGSS:ECDS","RRK",2020-06-04,23,"CO",20,2020-06-10,NA
"SGSS:ECDS","RRK",2020-06-11,24,"Unlinked",14,2020-01-31,NA
"SGSS:ECDS","RRK",2020-06-11,24,"CO.CA",2,2020-06-17,NA
"SGSS:ECDS","RRK",2020-06-11,24,"CO.HA",6,2020-06-09,NA
"SGSS:ECDS","RRK",2020-06-11,24,"CO",8,2020-06-17,NA
"SGSS:ECDS","RRK",2020-06-18,25,"Unlinked",2,2020-06-01,NA
"SGSS:ECDS","RRK",2020-06-18,25,"CO",3,2020-06-22,NA
"SGSS:ECDS","RTD",2020-03-12,11,"Unlinked",8,2019-12-12,NA
"SGSS:ECDS","RTD",2020-03-12,11,"CO",8,2020-03-13,NA
"SGSS:ECDS","RTD",2020-03-19,12,"CO.CA",16,2020-03-28,NA
"SGSS:ECDS","RTD",2020-03-19,12,"CO.HA",12,2020-03-17,NA
"SGSS:ECDS","RTD",2020-03-19,12,"CO",2,2020-03-19,NA
"SGSS:ECDS","RTD",2020-03-26,13,"Unlinked",38,2020-06-21,NA
"SGSS:ECDS","RTD",2020-03-26,13,"CO.CA",13,2020-04-13,NA
"SGSS:ECDS","RTD",2020-03-26,13,"CO",0,2020-04-01,NA
"SGSS:ECDS","RTD",2020-04-02,14,"Unlinked",51,2020-06-20,NA
"SGSS:ECDS","RTD",2020-04-02,14,"CO.CA",17,2020-04-13,NA
"SGSS:ECDS","RTD",2020-04-02,14,"CO.HA",10,2020-04-12,NA
"SGSS:ECDS","RTD",2020-04-02,14,"CO",2,2020-04-06,NA
"SGSS:ECDS","RTD",2020-04-09,15,"Unlinked",18,2020-06-09,NA
"SGSS:ECDS","RTD",2020-04-09,15,"CO.CA",17,2020-04-20,NA
"SGSS:ECDS","RTD",2020-04-09,15,"CO.HA",9,2020-04-20,NA
"SGSS:ECDS","RTD",2020-04-09,15,"CO",0,2020-04-14,NA
"SGSS:ECDS","RTD",2020-04-16,16,"Unlinked",42,2020-06-16,NA
"SGSS:ECDS","RTD",2020-04-16,16,"CO.CA",9,2020-04-24,NA
"SGSS:ECDS","RTD",2020-04-16,16,"CO.HA",1,2020-04-14,NA
"SGSS:ECDS","RTD",2020-04-16,16,"CO",13,2020-04-21,NA
"SGSS:ECDS","RTD",2020-04-23,17,"Unlinked",16,2020-04-12,NA
"SGSS:ECDS","RTD",2020-04-23,17,"CO.CA",5,2020-05-06,NA
"SGSS:ECDS","RTD",2020-04-23,17,"CO.HA",4,2020-04-17,NA
"SGSS:ECDS","RTD",2020-04-23,17,"CO",5,2020-04-28,NA
"SGSS:ECDS","RTD",2020-04-30,18,"Unlinked",10,2020-06-09,NA
"SGSS:ECDS","RTD",2020-04-30,18,"CO.HA",18,2020-04-25,NA
"SGSS:ECDS","RTD",2020-05-07,19,"Unlinked",11,2020-06-13,NA
"SGSS:ECDS","RTD",2020-05-07,19,"CO",7,2020-05-07,NA
"SGSS:ECDS","RTD",2020-05-14,20,"Unlinked",4,2020-06-03,NA
"SGSS:ECDS","RTD",2020-05-21,21,"Unlinked",3,2020-04-10,NA
"SGSS:ECDS","RTD",2020-05-21,21,"CO",1,2020-05-21,NA
"SGSS:ECDS","RTD",2020-05-28,22,"CO",4,2020-05-31,NA
"SGSS:ECDS","RTD",2020-06-04,23,"Unlinked",0,2020-04-07,NA
"SGSS:ECDS","RTD",2020-06-04,23,"CO.CA",4,2020-06-11,NA
"SGSS:ECDS","RTD",2020-06-04,23,"CO.HA",0,2020-05-30,NA
"SGSS:ECDS","RTD",2020-06-04,23,"CO",0,2020-06-09,NA
"SGSS:ECDS","RTD",2020-06-11,24,"CO",16,2020-06-16,NA
"SGSS:ECDS","RTD",2020-06-18,25,"Unlinked",9,2019-12-16,NA
"SGSS:ECDS","RTD",2020-06-18,25,"CO",14,2020-06-18,NA
"SGSS:ECDS","RTG",2020-02-27,9,"CO",10,2020-03-04,NA
"SGSS:ECDS","RTG",2020-03-05,10,"CO",9,2020-03-09,NA
"SGSS:ECDS","RTG",2020-03-12,11,"CO.CA",8,2020-03-19,NA
"SGSS:ECDS","RTG",2020-03-12,11,"CO.HA",6,2020-03-19,NA
"SGSS:ECDS","RTG",2020-03-12,11,"CO",14,2020-03-12,NA
"SGSS:ECDS","RTG",2020-03-19,12,"CO.CA",11,2020-03-27,NA
"SGSS:ECDS","RTG",2020-03-19,12,"CO.HA",15,2020-03-26,NA
"SGSS:ECDS","RTG",2020-03-26,13,"CO.CA",2,2020-04-02,NA
"SGSS:ECDS","RTG",2020-03-26,13,"CO.HA",1,2020-04-03,NA
"SGSS:ECDS","RTG",2020-03-26,13,"CO",5,2020-04-01,NA
"SGSS:ECDS","RTG",2020-04-02,14,"Unlinked",8,2020-06-21,NA
"SGSS:ECDS","RTG",2020-04-02,14,"CO.CA",11,2020-04-06,NA
"SGSS:ECDS","RTG",2020-04-02,14,"CO.HA",12,2020-04-05,NA
"SGSS:ECDS","RTG",2020-04-02,14,"CO",15,2020-04-08,NA
"SGSS:ECDS","RTG",2020-04-09,15,"Unlinked",13,2020-06-22,NA
"SGSS:ECDS","RTG",2020-04-09,15,"CO.HA",1,2020-04-07,NA
"SGSS:ECDS","RTG",2020-04-09,15,"CO",7,2020-04-15,NA
"SGSS:ECDS","RTG",2020-04-16,16,"CO.CA",1,2020-04-30,NA
"SGSS:ECDS","RTG",2020-04-16,16,"CO",1,2020-04-22,NA
"SGSS:ECDS","RTG",2020-04-23,17,"Unlinked",5,2020-06-08,NA
"SGSS:ECDS","RTG",2020-04-23,17,"CO.CA",18,2020-05-05,NA
"SGSS:ECDS","RTG",2020-04-23,17,"CO.HA",4,2020-04-30,NA
"SGSS:ECDS","RTG",2020-04-23,17,"CO",4,2020-04-26,NA
"SGSS:ECDS","RTG",2020-04-30,18,"Unlinked",13,2020-04-19,NA
"SGSS:ECDS","RTG",2020-04-30,18,"CO.CA",0,2020-05-11,NA
"SGSS:ECDS","RTG",2020-04-30,18,"CO.HA",2,2020-05-04,NA
"SGSS:ECDS","RTG",2020-04-30,18,"CO",8,2020-05-04,NA
"SGSS:ECDS","RTG",2020-05-07,19,"Unlinked",1,2020-06-06,NA
"SGSS:ECDS","RTG",2020-05-07,19,"CO.CA",7,2020-05-14,NA
"SGSS:ECDS","RTG",2020-05-07,19,"CO.HA",3,2020-05-14,NA
"SGSS:ECDS","RTG",2020-05-14,20,"Unlinked",9,2020-03-04,NA
"SGSS:ECDS","RTG",2020-05-14,20,"CO.HA",5,2020-05-13,NA
"SGSS:ECDS","RTG",2020-05-14,20,"CO",4,2020-05-17,NA
"SGSS:ECDS","RTG",2020-05-21,21,"CO.CA",5,2020-05-27,NA
"SGSS:ECDS","RTG",2020-05-21,21,"CO.HA",5,2020-05-19,NA
"SGSS:ECDS","RTG",2020-05-21,21,"CO",8,2020-05-27,NA
"SGSS:ECDS","RTG",2020-05-28,22,"Unlinked",6,2020-05-17,NA
"SGSS:ECDS","RTG",2020-05-28,22,"CO.CA",1,2020-06-13,NA
"SGSS:ECDS","RTG",2020-05-28,22,"CO.HA",1,2020-06-01,NA
"SGSS:ECDS","RTG",2020-05-28,22,"CO",9,2020-06-03,NA
"SGSS:ECDS","RTG",2020-06-04,23,"CO.CA",8,2020-06-22,NA
"SGSS:ECDS","RTG",2020-06-04,23,"CO.HA",16,2020-06-07,NA
"SGSS:ECDS","RTG",2020-06-04,23,"CO",11,2020-06-10,NA
"SGSS:ECDS","RTG",2020-06-11,24,"Unlinked",6,2020-06-02,NA
"SGSS:ECDS","RTG",2020-06-11,24,"CO.CA",8,2020-06-18,NA
"SGSS:ECDS","RTG",2020-06-11,24,"CO.HA",18,2020-06-11,NA
"SGSS:ECDS","RTG",2020-06-11,24,"CO",25,2020-06-17,NA
"SGSS:ECDS","RTG",2020-06-18,25,"CO.HA",13,2020-06-17,NA
"SGSS:ECDS","RTG",2020-06-18,25,"CO",25,2020-06-22,NA
"SGSS:ECDS","RTH",2020-03-05,10,"Unlinked",2,2020-03-12,NA
"SGSS:ECDS","RTH",2020-03-05,10,"CO",1,2020-03-11,NA
"SGSS:ECDS","RTH",2020-03-12,11,"CO",3,2020-03-18,NA
"SGSS:ECDS","RTH",2020-03-19,12,"CO.CA",4,2020-03-29,NA
"SGSS:ECDS","RTH",2020-03-19,12,"CO",3,2020-03-25,NA
"SGSS:ECDS","RTH",2020-03-26,13,"Unlinked",25,2020-06-16,NA
"SGSS:ECDS","RTH",2020-03-26,13,"CO",4,2020-03-31,NA
"SGSS:ECDS","RTH",2020-04-02,14,"Unlinked",39,2020-06-17,NA
"SGSS:ECDS","RTH",2020-04-02,14,"CO.CA",20,2020-04-18,NA
"SGSS:ECDS","RTH",2020-04-02,14,"CO",0,2020-04-07,NA
"SGSS:ECDS","RTH",2020-04-09,15,"Unlinked",32,2020-06-21,NA
"SGSS:ECDS","RTH",2020-04-09,15,"CO.CA",3,2020-04-27,NA
"SGSS:ECDS","RTH",2020-04-09,15,"CO.HA",6,2020-04-10,NA
"SGSS:ECDS","RTH",2020-04-09,15,"CO",1,2020-04-15,NA
"SGSS:ECDS","RTH",2020-04-16,16,"Unlinked",49,2020-06-17,NA
"SGSS:ECDS","RTH",2020-04-16,16,"CO.CA",18,2020-05-04,NA
"SGSS:ECDS","RTH",2020-04-16,16,"CO",1,2020-04-22,NA
"SGSS:ECDS","RTH",2020-04-23,17,"Unlinked",20,2020-06-20,NA
"SGSS:ECDS","RTH",2020-04-23,17,"CO.CA",1,2020-05-02,NA
"SGSS:ECDS","RTH",2020-04-23,17,"CO",1,2020-04-25,NA
"SGSS:ECDS","RTH",2020-04-30,18,"Unlinked",11,2020-05-16,NA
"SGSS:ECDS","RTH",2020-04-30,18,"CO.CA",2,2020-05-11,NA
"SGSS:ECDS","RTH",2020-04-30,18,"CO.HA",6,2020-05-01,NA
"SGSS:ECDS","RTH",2020-04-30,18,"CO",13,2020-05-04,NA
"SGSS:ECDS","RTH",2020-05-07,19,"Unlinked",10,2020-06-18,NA
"SGSS:ECDS","RTH",2020-05-07,19,"CO.CA",5,2020-05-16,NA
"SGSS:ECDS","RTH",2020-05-07,19,"CO.HA",6,2020-05-08,NA
"SGSS:ECDS","RTH",2020-05-07,19,"CO",3,2020-05-11,NA
"SGSS:ECDS","RTH",2020-05-14,20,"Unlinked",8,2020-06-22,NA
"SGSS:ECDS","RTH",2020-05-14,20,"CO.CA",3,2020-05-20,NA
"SGSS:ECDS","RTH",2020-05-14,20,"CO.HA",11,2020-05-11,NA
"SGSS:ECDS","RTH",2020-05-14,20,"CO",3,2020-05-20,NA
"SGSS:ECDS","RTH",2020-05-21,21,"Unlinked",3,2020-04-17,NA
"SGSS:ECDS","RTH",2020-05-21,21,"CO.CA",6,2020-06-03,NA
"SGSS:ECDS","RTH",2020-05-28,22,"Unlinked",8,2020-06-18,NA
"SGSS:ECDS","RTH",2020-05-28,22,"CO",6,2020-06-03,NA
"SGSS:ECDS","RTH",2020-06-04,23,"Unlinked",1,2020-05-22,NA
"SGSS:ECDS","RTH",2020-06-04,23,"CO.HA",9,2020-05-28,NA
"SGSS:ECDS","RTH",2020-06-11,24,"Unlinked",2,2019-12-02,NA
"SGSS:ECDS","RTH",2020-06-11,24,"CO",12,2020-06-17,NA
"SGSS:ECDS","RTH",2020-06-18,25,"CO",1,2020-06-19,NA
"SGSS:ECDS","RTR",2020-03-12,11,"Unlinked",0,2020-06-11,NA
"SGSS:ECDS","RTR",2020-03-19,12,"Unlinked",4,2020-01-17,NA
"SGSS:ECDS","RTR",2020-03-19,12,"CO",1,2020-03-21,NA
"SGSS:ECDS","RTR",2020-03-26,13,"Unlinked",11,2020-06-12,NA
"SGSS:ECDS","RTR",2020-03-26,13,"CO.CA",7,2020-03-29,NA
"SGSS:ECDS","RTR",2020-03-26,13,"CO.HA",7,2020-03-27,NA
"SGSS:ECDS","RTR",2020-03-26,13,"CO",11,2020-03-28,NA
"SGSS:ECDS","RTR",2020-04-02,14,"Unlinked",17,2020-05-27,NA
"SGSS:ECDS","RTR",2020-04-02,14,"CO.CA",5,2020-04-10,NA
"SGSS:ECDS","RTR",2020-04-02,14,"CO.HA",3,2020-03-21,NA
"SGSS:ECDS","RTR",2020-04-02,14,"CO",4,2020-04-07,NA
"SGSS:ECDS","RTR",2020-04-09,15,"Unlinked",16,2020-06-10,NA
"SGSS:ECDS","RTR",2020-04-09,15,"CO.CA",2,2020-04-10,NA
"SGSS:ECDS","RTR",2020-04-09,15,"CO.HA",6,2020-04-09,NA
"SGSS:ECDS","RTR",2020-04-09,15,"CO",13,2020-04-14,NA
"SGSS:ECDS","RTR",2020-04-16,16,"Unlinked",10,2020-06-09,NA
"SGSS:ECDS","RTR",2020-04-16,16,"CO.CA",6,2020-04-25,NA
"SGSS:ECDS","RTR",2020-04-16,16,"CO.HA",7,2020-04-16,NA
"SGSS:ECDS","RTR",2020-04-16,16,"CO",1,2020-04-22,NA
"SGSS:ECDS","RTR",2020-04-23,17,"Unlinked",2,2020-06-20,NA
"SGSS:ECDS","RTR",2020-04-23,17,"CO.CA",16,2020-05-02,NA
"SGSS:ECDS","RTR",2020-04-23,17,"CO.HA",8,2020-04-25,NA
"SGSS:ECDS","RTR",2020-04-23,17,"CO",5,2020-04-29,NA
"SGSS:ECDS","RTR",2020-04-30,18,"Unlinked",6,2020-06-19,NA
"SGSS:ECDS","RTR",2020-04-30,18,"CO.CA",6,2020-05-08,NA
"SGSS:ECDS","RTR",2020-04-30,18,"CO.HA",0,2020-04-25,NA
"SGSS:ECDS","RTR",2020-04-30,18,"CO",2,2020-05-03,NA
"SGSS:ECDS","RTR",2020-05-07,19,"Unlinked",10,2020-04-25,NA
"SGSS:ECDS","RTR",2020-05-07,19,"CO.CA",3,2020-05-19,NA
"SGSS:ECDS","RTR",2020-05-07,19,"CO",5,2020-05-09,NA
"SGSS:ECDS","RTR",2020-05-14,20,"Unlinked",9,2020-04-19,NA
"SGSS:ECDS","RTR",2020-05-14,20,"CO.CA",5,2020-05-28,NA
"SGSS:ECDS","RTR",2020-05-14,20,"CO",3,2020-05-17,NA
"SGSS:ECDS","RTR",2020-05-21,21,"Unlinked",10,2020-06-12,NA
"SGSS:ECDS","RTR",2020-05-21,21,"CO.CA",7,2020-06-01,NA
"SGSS:ECDS","RTR",2020-05-21,21,"CO",8,2020-05-27,NA
"SGSS:ECDS","RTR",2020-05-28,22,"Unlinked",10,2020-02-11,NA
"SGSS:ECDS","RTR",2020-05-28,22,"CO.HA",7,2020-05-27,NA
"SGSS:ECDS","RTR",2020-05-28,22,"CO",3,2020-06-02,NA
"SGSS:ECDS","RTR",2020-06-04,23,"Unlinked",6,2020-04-23,NA
"SGSS:ECDS","RTR",2020-06-04,23,"CO.HA",3,2020-06-01,NA
"SGSS:ECDS","RTR",2020-06-04,23,"CO",3,2020-06-10,NA
"SGSS:ECDS","RTR",2020-06-11,24,"CO.HA",5,2020-05-31,NA
"SGSS:ECDS","RTR",2020-06-18,25,"Unlinked",14,2020-05-31,NA
"SGSS:ECDS","RTR",2020-06-18,25,"CO.HA",13,2020-06-17,NA
"SGSS:ECDS","RVV",2020-03-05,10,"CO",14,2020-03-10,NA
"SGSS:ECDS","RVV",2020-03-12,11,"Unlinked",0,2020-04-24,NA
"SGSS:ECDS","RVV",2020-03-12,11,"CO",3,2020-03-13,NA
"SGSS:ECDS","RVV",2020-03-19,12,"Unlinked",5,2020-06-18,NA
"SGSS:ECDS","RVV",2020-03-19,12,"CO.HA",1,2020-03-30,NA
"SGSS:ECDS","RVV",2020-03-19,12,"CO",14,2020-03-25,NA
"SGSS:ECDS","RVV",2020-03-26,13,"Unlinked",6,2020-05-14,NA
"SGSS:ECDS","RVV",2020-03-26,13,"CO.CA",4,2020-04-12,NA
"SGSS:ECDS","RVV",2020-03-26,13,"CO.HA",2,2020-04-05,NA
"SGSS:ECDS","RVV",2020-03-26,13,"CO",24,2020-04-01,NA
"SGSS:ECDS","RVV",2020-04-02,14,"Unlinked",25,2020-06-08,NA
"SGSS:ECDS","RVV",2020-04-02,14,"CO.CA",16,2020-04-09,NA
"SGSS:ECDS","RVV",2020-04-02,14,"CO.HA",7,2020-04-07,NA
"SGSS:ECDS","RVV",2020-04-02,14,"CO",17,2020-04-08,NA
"SGSS:ECDS","RVV",2020-04-09,15,"Unlinked",26,2020-06-17,NA
"SGSS:ECDS","RVV",2020-04-09,15,"CO.CA",10,2020-04-22,NA
"SGSS:ECDS","RVV",2020-04-09,15,"CO",19,2020-04-15,NA
"SGSS:ECDS","RVV",2020-04-16,16,"Unlinked",96,2020-06-19,NA
"SGSS:ECDS","RVV",2020-04-16,16,"CO.CA",14,2020-05-01,NA
"SGSS:ECDS","RVV",2020-04-16,16,"CO.HA",12,2020-05-02,NA
"SGSS:ECDS","RVV",2020-04-16,16,"CO",11,2020-04-16,NA
"SGSS:ECDS","RVV",2020-04-23,17,"Unlinked",31,2020-06-21,NA
"SGSS:ECDS","RVV",2020-04-23,17,"CO.CA",9,2020-05-08,NA
"SGSS:ECDS","RVV",2020-04-23,17,"CO.HA",4,2020-05-04,NA
"SGSS:ECDS","RVV",2020-04-23,17,"CO",10,2020-04-28,NA
"SGSS:ECDS","RVV",2020-04-30,18,"Unlinked",16,2020-06-20,NA
"SGSS:ECDS","RVV",2020-04-30,18,"CO.CA",8,2020-05-09,NA
"SGSS:ECDS","RVV",2020-04-30,18,"CO",8,2020-05-06,NA
"SGSS:ECDS","RVV",2020-05-07,19,"Unlinked",14,2020-06-16,NA
"SGSS:ECDS","RVV",2020-05-07,19,"CO.CA",16,2020-05-24,NA
"SGSS:ECDS","RVV",2020-05-07,19,"CO.HA",10,2020-05-20,NA
"SGSS:ECDS","RVV",2020-05-07,19,"CO",7,2020-05-12,NA
"SGSS:ECDS","RVV",2020-05-14,20,"Unlinked",1,2020-06-20,NA
"SGSS:ECDS","RVV",2020-05-14,20,"CO.CA",12,2020-05-25,NA
"SGSS:ECDS","RVV",2020-05-14,20,"CO.HA",2,2020-05-24,NA
"SGSS:ECDS","RVV",2020-05-14,20,"CO",5,2020-05-19,NA
"SGSS:ECDS","RVV",2020-05-21,21,"Unlinked",25,2020-06-18,NA
"SGSS:ECDS","RVV",2020-05-21,21,"CO.CA",2,2020-06-04,NA
"SGSS:ECDS","RVV",2020-05-21,21,"CO.HA",1,2020-05-28,NA
"SGSS:ECDS","RVV",2020-05-21,21,"CO",7,2020-05-26,NA
"SGSS:ECDS","RVV",2020-05-28,22,"Unlinked",4,2020-06-16,NA
"SGSS:ECDS","RVV",2020-05-28,22,"CO.CA",4,2020-06-04,NA
"SGSS:ECDS","RVV",2020-05-28,22,"CO.HA",2,2020-06-04,NA
"SGSS:ECDS","RVV",2020-05-28,22,"CO",2,2020-05-31,NA
"SGSS:ECDS","RVV",2020-06-04,23,"Unlinked",7,2020-06-01,NA
"SGSS:ECDS","RVV",2020-06-04,23,"CO.CA",10,2020-06-16,NA
"SGSS:ECDS","RVV",2020-06-04,23,"CO.HA",6,2020-06-19,NA
"SGSS:ECDS","RVV",2020-06-04,23,"CO",15,2020-06-04,NA
"SGSS:ECDS","RVV",2020-06-11,24,"Unlinked",8,2020-06-10,NA
"SGSS:ECDS","RVV",2020-06-11,24,"CO.CA",2,2020-06-15,NA
"SGSS:ECDS","RVV",2020-06-11,24,"CO.HA",13,2020-06-21,NA
"SGSS:ECDS","RVV",2020-06-11,24,"CO",15,2020-06-15,NA
"SGSS:ECDS","RVV",2020-06-18,25,"Unlinked",7,2020-06-18,NA
"SGSS:ECDS","RVV",2020-06-18,25,"CO",2,2020-06-20,NA
"SGSS:ECDS","RW6",2020-03-05,10,"CO.HA",13,2020-03-07,NA
"SGSS:ECDS","RW6",2020-03-05,10,"CO",8,2020-03-10,NA
"SGSS:ECDS","RW6",2020-03-12,11,"Unlinked",16,2020-05-25,NA
"SGSS:ECDS","RW6",2020-03-12,11,"CO",0,2020-03-16,NA
"SGSS:ECDS","RW6",2020-03-19,12,"Unlinked",3,2020-04-28,NA
"SGSS:ECDS","RW6",2020-03-19,12,"CO.CA",2,2020-03-28,NA
"SGSS:ECDS","RW6",2020-03-19,12,"CO",0,2020-03-25,NA
"SGSS:ECDS","RW6",2020-03-26,13,"Unlinked",12,2020-01-30,NA
"SGSS:ECDS","RW6",2020-03-26,13,"CO.CA",6,2020-04-09,NA
"SGSS:ECDS","RW6",2020-03-26,13,"CO",18,2020-04-01,NA
"SGSS:ECDS","RW6",2020-04-02,14,"Unlinked",13,2020-05-31,NA
"SGSS:ECDS","RW6",2020-04-02,14,"CO.CA",16,2020-04-17,NA
"SGSS:ECDS","RW6",2020-04-02,14,"CO.HA",5,2020-04-05,NA
"SGSS:ECDS","RW6",2020-04-02,14,"CO",13,2020-04-08,NA
"SGSS:ECDS","RW6",2020-04-09,15,"Unlinked",37,2020-06-19,NA
"SGSS:ECDS","RW6",2020-04-09,15,"CO.CA",10,2020-04-24,NA
"SGSS:ECDS","RW6",2020-04-09,15,"CO.HA",11,2020-04-11,NA
"SGSS:ECDS","RW6",2020-04-09,15,"CO",7,2020-04-14,NA
"SGSS:ECDS","RW6",2020-04-16,16,"Unlinked",105,2020-06-19,NA
"SGSS:ECDS","RW6",2020-04-16,16,"CO.CA",19,2020-04-27,NA
"SGSS:ECDS","RW6",2020-04-16,16,"CO.HA",21,2020-04-22,NA
"SGSS:ECDS","RW6",2020-04-16,16,"CO",11,2020-04-22,NA
"SGSS:ECDS","RW6",2020-04-23,17,"Unlinked",33,2020-06-19,NA
"SGSS:ECDS","RW6",2020-04-23,17,"CO.CA",1,2020-05-08,NA
"SGSS:ECDS","RW6",2020-04-23,17,"CO.HA",3,2020-04-21,NA
"SGSS:ECDS","RW6",2020-04-23,17,"CO",14,2020-04-29,NA
"SGSS:ECDS","RW6",2020-04-30,18,"Unlinked",26,2020-06-21,NA
"SGSS:ECDS","RW6",2020-04-30,18,"CO.CA",20,2020-05-15,NA
"SGSS:ECDS","RW6",2020-04-30,18,"CO.HA",17,2020-05-02,NA
"SGSS:ECDS","RW6",2020-04-30,18,"CO",12,2020-05-06,NA
"SGSS:ECDS","RW6",2020-05-07,19,"Unlinked",56,2020-06-21,NA
"SGSS:ECDS","RW6",2020-05-07,19,"CO.CA",15,2020-05-18,NA
"SGSS:ECDS","RW6",2020-05-07,19,"CO.HA",2,2020-05-06,NA
"SGSS:ECDS","RW6",2020-05-07,19,"CO",18,2020-05-13,NA
"SGSS:ECDS","RW6",2020-05-14,20,"Unlinked",24,2020-06-06,NA
"SGSS:ECDS","RW6",2020-05-14,20,"CO.CA",25,2020-06-01,NA
"SGSS:ECDS","RW6",2020-05-14,20,"CO.HA",12,2020-05-14,NA
"SGSS:ECDS","RW6",2020-05-14,20,"CO",16,2020-05-20,NA
"SGSS:ECDS","RW6",2020-05-21,21,"Unlinked",9,2020-04-28,NA
"SGSS:ECDS","RW6",2020-05-21,21,"CO.CA",1,2020-06-01,NA
"SGSS:ECDS","RW6",2020-05-21,21,"CO.HA",3,2020-05-22,NA
"SGSS:ECDS","RW6",2020-05-21,21,"CO",8,2020-05-27,NA
